Msg 9829, Level 16, State 1, Server AOVIA1VMS006, Line 40
STRING_AGG aggregation result exceeded the limit of 8000 bytes. Use LOB types to avoid result truncation.
COLUMN_NAME;TableCount;Tables;DataType
syncobj_0x3134423035313534;BestellMengeTE;int;NULL
syncobj_0x3134423035313534;BestellMengeVPK;float;NULL
syncobj_0x3134423035313534;BestellVorschlagBez;nvarchar;50
syncobj_0x3134423035313534;BestellVorschlagDatum;datetime;NULL
syncobj_0x3134423035313534;IdBestellVorschlag;int;NULL
syncobj_0x3134423035313534;IdJournalBestellPosition;int;NULL
syncobj_0x3136413432424434;ProductionReportData_ProductionReportDataId;int;NULL
syncobj_0x3139414339414245;ProductionReport_ProductionReportId;int;NULL
syncobj_0x3145314431423431;BestellVorschlagRevision;int;NULL
syncobj_0x3145314431423431;eReporting_IdWerk;int;NULL
syncobj_0x3145314431423431;IdBestellVorschlag;int;NULL
syncobj_0x3146424636393335;ReportId;int;NULL
syncobj_0x3230303445363933;BestellDatum;datetime;NULL
syncobj_0x3230303445363933;BestellMenge;float;NULL
syncobj_0x3230303445363933;BestellMengeVPK;float;NULL
syncobj_0x3230303445363933;IdBestellPosition;int;NULL
syncobj_0x3230303445363933;IdBestellung;int;NULL
syncobj_0x3230303445363933;IdJournalBestellPosition;int;NULL
syncobj_0x3230303445363933;IdRahmenbestellungPosition;int;NULL
syncobj_0x3231304545354137;BestellDatum;datetime;NULL
syncobj_0x3231304545354137;BestellungDatum;datetime;NULL
syncobj_0x3231304545354137;BestellungNummer;nvarchar;50
syncobj_0x3231304545354137;BestellungPositionNr;int;NULL
syncobj_0x3231304545354137;BestellVorschlagBez;nvarchar;50
syncobj_0x3231304545354137;BestellVorschlagDatum;datetime;NULL
syncobj_0x3231304545354137;IdBestellung;int;NULL
syncobj_0x3231304545354137;IdBestellungPosition;int;NULL
syncobj_0x3231304545354137;IdBestellVorschlag;int;NULL
syncobj_0x3231304545354137;IdBestellVorschlagPosition;int;NULL
syncobj_0x3231304545354137;IdJournalBestellPosition;int;NULL
syncobj_0x3231304545354137;ReferenzBestellungDatum;datetime;NULL
syncobj_0x3231304545354137;ReferenzBestellungNummer;nvarchar;50
syncobj_0x3231304545354137;ReferenzBestellungPosition;nvarchar;50
syncobj_0x3236324641363845;IdRahmenBestellung;int;NULL
syncobj_0x3236324641363845;RahmenBestellungNummer;nvarchar;50
syncobj_0x3242343730323946;Bestellnummer;nvarchar;50
syncobj_0x3242453731414236;IdRahmenBestellung;int;NULL
syncobj_0x3242453731414236;RahmenBestellungNummer;nvarchar;50
syncobj_0x3244353144363645;JournalPositionGuid;uniqueidentifier;NULL
syncobj_0x3244433237313735;ProductionReportData_ProductionReportDataId;int;NULL
syncobj_0x3334333339314630;Bestellnummer;nvarchar;50
syncobj_0x3336353232424531;IdBestellung;int;NULL
syncobj_0x3337423033373130;Bestellnummer;nvarchar;50
syncobj_0x3338423244453043;IdBestellMengenGrenzen;int;NULL
syncobj_0x3338423244453043;MaximumBestellMenge;float;NULL
syncobj_0x3338423244453043;MaximumBestellMengeVPK;float;NULL
syncobj_0x3338423244453043;MinimumBestellMenge;float;NULL
syncobj_0x3338423244453043;MinimumBestellMengeVPK;float;NULL
syncobj_0x3338464535344242;bpos_artikel_id;int;NULL
syncobj_0x3338464535344242;bpos_blaskopf_id;int;NULL
syncobj_0x3338464535344242;bpos_farbe1_id;int;NULL
syncobj_0x3338464535344242;bpos_farbe1_lief_id;int;NULL
syncobj_0x3338464535344242;bpos_farbe2_id;int;NULL
syncobj_0x3338464535344242;bpos_farbe2_lief_id;int;NULL
syncobj_0x3338464535344242;bpos_farbe3_id;int;NULL
syncobj_0x3338464535344242;bpos_farbe3_lief_id;int;NULL
syncobj_0x3338464535344242;bpos_id;int;NULL
syncobj_0x3338464535344242;bpos_IDwerkzeug;int;NULL
syncobj_0x3338464535344242;bpos_karton_id;int;NULL
syncobj_0x3338464535344242;bpos_kunde_id;int;NULL
syncobj_0x3338464535344242;bpos_maschtypbudget_id;int;NULL
syncobj_0x3338464535344242;bpos_material1_id;int;NULL
syncobj_0x3338464535344242;bpos_material1_lief_id;int;NULL
syncobj_0x3338464535344242;bpos_material2_id;int;NULL
syncobj_0x3338464535344242;bpos_material2_lief_id;int;NULL
syncobj_0x3338464535344242;bpos_material3_id;int;NULL
syncobj_0x3338464535344242;bpos_material3_lief_id;int;NULL
syncobj_0x3338464535344242;bpos_material4_id;int;NULL
syncobj_0x3338464535344242;bpos_material4_lief_id;int;NULL
syncobj_0x3338464535344242;bpos_material5_id;int;NULL
syncobj_0x3338464535344242;bpos_material5_lief_id;int;NULL
syncobj_0x3338464535344242;bpos_material6_id;int;NULL
syncobj_0x3338464535344242;bpos_material6_lief_id;int;NULL
syncobj_0x3338464535344242;bpos_palette_id;int;NULL
syncobj_0x3338464535344242;bpos_polysack_id;int;NULL
syncobj_0x3338464535344242;bpos_stretch_id;int;NULL
syncobj_0x3338464535344242;bpos_zlage_id;int;NULL
syncobj_0x3341343631303939;BestellPositionBewertung;float;NULL
syncobj_0x3341343631303939;IdBestellPosition;int;NULL
syncobj_0x3341343631303939;IdBestellPositionenBewertung;int;NULL
syncobj_0x3430334246354537;ProductionReport_ProductionReportId;int;NULL
syncobj_0x3432424636314544;IdRahmenBestellung;int;NULL
syncobj_0x3432424636314544;IdRahmenBestellungPosition;int;NULL
syncobj_0x3536343237414638;ReportAuthorizationId;int;NULL
syncobj_0x3536343237414638;ReportId;int;NULL
syncobj_0x3634334237463446;eReporting_IdWerk;int;NULL
syncobj_0x3635304246443836;Bestellnummer;nvarchar;50
syncobj_0x3635394142434538;BestellDatum;datetime;NULL
syncobj_0x3635394142434538;BestellungDatum;datetime;NULL
syncobj_0x3635394142434538;BestellungNummer;nvarchar;50
syncobj_0x3635394142434538;BestellungPositionNr;int;NULL
syncobj_0x3635394142434538;BestellVorschlagBez;nvarchar;50
syncobj_0x3635394142434538;BestellVorschlagDatum;datetime;NULL
syncobj_0x3635394142434538;IdBestellung;int;NULL
syncobj_0x3635394142434538;IdBestellungPosition;int;NULL
syncobj_0x3635394142434538;IdBestellVorschlag;int;NULL
syncobj_0x3635394142434538;IdBestellVorschlagPosition;int;NULL
syncobj_0x3635394142434538;IdJournalBestellPosition;int;NULL
syncobj_0x3635394142434538;ReferenzBestellungDatum;datetime;NULL
syncobj_0x3635394142434538;ReferenzBestellungNummer;nvarchar;50
syncobj_0x3635394142434538;ReferenzBestellungPosition;nvarchar;50
syncobj_0x3635443534353944;ReportAuthorizationId;int;NULL
syncobj_0x3635443534353944;ReportId;int;NULL
syncobj_0x3645414535324246;Bestellnummer;nvarchar;50
syncobj_0x3738354532383330;Bestellnummer;nvarchar;50
syncobj_0x3830423441374541;IdRahmenBestellung;int;NULL
syncobj_0x3830423441374541;IdRahmenBestellungPosition;int;NULL
syncobj_0x3839344430343033;BestellDatum;datetime;NULL
syncobj_0x3839344430343033;BestellNr;nvarchar;50
syncobj_0x3841384642363741;Bestellnummer;nvarchar;50
syncobj_0x3842373233383843;IdBestellung;int;NULL
syncobj_0x3842414339303836;BestellPositionStatus;int;NULL
syncobj_0x3842414339303836;IdBestellPosition;int;NULL
syncobj_0x3842414339303836;IdBestellung;int;NULL
syncobj_0x3842414339303836;IdJournalBestellPosition;int;NULL
syncobj_0x3846394341353746;bpos_artikel_id;int;NULL
syncobj_0x3846394341353746;bpos_blaskopf_id;int;NULL
syncobj_0x3846394341353746;bpos_farbe1_id;int;NULL
syncobj_0x3846394341353746;bpos_farbe1_lief_id;int;NULL
syncobj_0x3846394341353746;bpos_farbe2_id;int;NULL
syncobj_0x3846394341353746;bpos_farbe2_lief_id;int;NULL
syncobj_0x3846394341353746;bpos_farbe3_id;int;NULL
syncobj_0x3846394341353746;bpos_farbe3_lief_id;int;NULL
syncobj_0x3846394341353746;bpos_id;int;NULL
syncobj_0x3846394341353746;bpos_IDwerkzeug;int;NULL
syncobj_0x3846394341353746;bpos_karton_id;int;NULL
syncobj_0x3846394341353746;bpos_kunde_id;int;NULL
syncobj_0x3846394341353746;bpos_maschtypbudget_id;int;NULL
syncobj_0x3846394341353746;bpos_material1_id;int;NULL
syncobj_0x3846394341353746;bpos_material1_lief_id;int;NULL
syncobj_0x3846394341353746;bpos_material2_id;int;NULL
syncobj_0x3846394341353746;bpos_material2_lief_id;int;NULL
syncobj_0x3846394341353746;bpos_material3_id;int;NULL
syncobj_0x3846394341353746;bpos_material3_lief_id;int;NULL
syncobj_0x3846394341353746;bpos_material4_id;int;NULL
syncobj_0x3846394341353746;bpos_material4_lief_id;int;NULL
syncobj_0x3846394341353746;bpos_material5_id;int;NULL
syncobj_0x3846394341353746;bpos_material5_lief_id;int;NULL
syncobj_0x3846394341353746;bpos_material6_id;int;NULL
syncobj_0x3846394341353746;bpos_material6_lief_id;int;NULL
syncobj_0x3846394341353746;bpos_palette_id;int;NULL
syncobj_0x3846394341353746;bpos_polysack_id;int;NULL
syncobj_0x3846394341353746;bpos_stretch_id;int;NULL
syncobj_0x3846394341353746;bpos_zlage_id;int;NULL
syncobj_0x3932433435313638;ComplaintPositionId;uniqueidentifier;NULL
syncobj_0x3937433534364635;BestellDatum;datetime;NULL
syncobj_0x3937433534364635;BestellMenge;float;NULL
syncobj_0x3937433534364635;Bestellt;int;NULL
syncobj_0x3937433534364635;IdBestellung;int;NULL
syncobj_0x3937433534364635;IdRahmenBestellungPosition;int;NULL
syncobj_0x3944324638433031;JournalPositionGuid;uniqueidentifier;NULL
syncobj_0x4132393243314439;BestellDatum;datetime;NULL
syncobj_0x4132393243314439;BestellMenge;float;NULL
syncobj_0x4132393243314439;BestellMengeVPK;float;NULL
syncobj_0x4133314631433830;ReportId;int;NULL
syncobj_0x4144384341343432;eReporting_IdWerk;int;NULL
syncobj_0x4239374135324443;Bestellnummer;nvarchar;50
syncobj_0x4242323630453637;Bestellnummer;nvarchar;50
syncobj_0x4334323246423334;BestellDatum;datetime;NULL
syncobj_0x4334323246423334;BestellMenge;float;NULL
syncobj_0x4334323246423334;BestellMengeVPK;float;NULL
syncobj_0x4334323246423334;Bestellt;int;NULL
syncobj_0x4334323246423334;IdBestellung;int;NULL
syncobj_0x4334323246423334;IdBestellvorschlag;int;NULL
syncobj_0x4334323246423334;IdRahmenbestellungPosition;int;NULL
syncobj_0x4338304339304138;IdBestellung;int;NULL
syncobj_0x4338304339304138;IdBestellungJournal;int;NULL
syncobj_0x4338393645343642;IdBestellMengenGrenzen;int;NULL
syncobj_0x4338393645343642;MaximumBestellMenge;float;NULL
syncobj_0x4338393645343642;MaximumBestellMengeVPK;float;NULL
syncobj_0x4338393645343642;MinimumBestellMenge;float;NULL
syncobj_0x4338393645343642;MinimumBestellMengeVPK;float;NULL
syncobj_0x4433323446363335;BestellDatum;datetime;NULL
syncobj_0x4433323446363335;BestellMenge;float;NULL
syncobj_0x4433323446363335;BestellMengeVPK;float;NULL
syncobj_0x4437314434464631;BestellVorschlagRevision;int;NULL
syncobj_0x4437314434464631;eReporting_IdWerk;int;NULL
syncobj_0x4437314434464631;IdBestellVorschlag;int;NULL
syncobj_0x4530413532423730;BestellDatum;datetime;NULL
syncobj_0x4530413532423730;BestellNr;nvarchar;50
syncobj_0x4535373142434141;ComplaintPositionId;uniqueidentifier;NULL
syncobj_0x4538314344354344;CompoundId;int;NULL
syncobj_0x4539383642353033;ProductionReport_ProductionReportId;int;NULL
syncobj_0x4634344137423339;BestellDatum;datetime;NULL
syncobj_0x4634344137423339;BestellMenge;float;NULL
syncobj_0x4634344137423339;BestellMengeVPK;float;NULL
syncobj_0x4634344137423339;Bestellt;int;NULL
syncobj_0x4634344137423339;IdBestellung;int;NULL
syncobj_0x4634344137423339;IdBestellvorschlag;int;NULL
syncobj_0x4634344137423339;IdRahmenbestellungPosition;int;NULL
syncobj_0x4636374246324545;AnzahlAVProHEBestellt;int;NULL
syncobj_0x4636374246324545;AnzahlAVProVpkBestellt;int;NULL
syncobj_0x4636374246324545;BestellMenge;float;NULL
syncobj_0x4636374246324545;BestellMengeHE;int;NULL
syncobj_0x4636374246324545;BestellMengeTE;int;NULL
syncobj_0x4636374246324545;BestellMengeVPK;float;NULL
syncobj_0x4636374246324545;HandelsEinheitBestelltBez;nvarchar;100
syncobj_0x4636374246324545;HandelsEinheitBestelltTyp;int;NULL
syncobj_0x4636374246324545;HauptmaterialBestelltBez;nvarchar;50
syncobj_0x4636374246324545;IdHandelsEinheitBestellt;int;NULL
syncobj_0x4636374246324545;IdHauptmaterialBestellt;int;NULL
syncobj_0x4636374246324545;IdTransportEinheitBestellt;int;NULL
syncobj_0x4636374246324545;IdVpkVorschriftBestellt;int;NULL
syncobj_0x4636374246324545;TransportEinheitBestelltBez;nvarchar;100
syncobj_0x4636374246324545;TransportEinheitBestelltTyp;int;NULL
syncobj_0x4636374246324545;VpkVorschriftBestelltBez;nvarchar;100
syncobj_0x4636423339393945;BestellDatum;datetime;NULL
syncobj_0x4636423339393945;BestellMenge;float;NULL
syncobj_0x4636423339393945;BestellMengeVPK;float;NULL
syncobj_0x4636423339393945;IdBestellPosition;int;NULL
syncobj_0x4636423339393945;IdBestellung;int;NULL
syncobj_0x4636423339393945;IdJournalBestellPosition;int;NULL
syncobj_0x4636423339393945;IdRahmenbestellungPosition;int;NULL
syncobj_0x4637463431324342;Bestellnummer;nvarchar;50
syncobj_0x4638463232334345;AnzahlAVProHEBestellt;int;NULL
syncobj_0x4638463232334345;AnzahlAVProVpkBestellt;int;NULL
syncobj_0x4638463232334345;BestellMenge;float;NULL
syncobj_0x4638463232334345;BestellMengeHE;int;NULL
syncobj_0x4638463232334345;BestellMengeTE;int;NULL
syncobj_0x4638463232334345;BestellMengeVPK;float;NULL
syncobj_0x4638463232334345;HandelsEinheitBestelltBez;nvarchar;100
syncobj_0x4638463232334345;HandelsEinheitBestelltTyp;int;NULL
syncobj_0x4638463232334345;HauptmaterialBestelltBez;nvarchar;50
syncobj_0x4638463232334345;IdHandelsEinheitBestellt;int;NULL
syncobj_0x4638463232334345;IdHauptmaterialBestellt;int;NULL
syncobj_0x4638463232334345;IdTransportEinheitBestellt;int;NULL
syncobj_0x4638463232334345;IdVpkVorschriftBestellt;int;NULL
syncobj_0x4638463232334345;TransportEinheitBestelltBez;nvarchar;100
syncobj_0x4638463232334345;TransportEinheitBestelltTyp;int;NULL
syncobj_0x4638463232334345;VpkVorschriftBestelltBez;nvarchar;100
syncobj_0x4644423934423546;BestellDatum;datetime;NULL
syncobj_0x4644423934423546;BestellMenge;float;NULL
syncobj_0x4644423934423546;Bestellt;int;NULL
syncobj_0x4644423934423546;IdBestellung;int;NULL
syncobj_0x4644423934423546;IdRahmenBestellungPosition;int;NULL
T_BerichtBerechtigungen;ReportAuthorizationId;int;NULL
T_BerichtBerechtigungen;ReportId;int;NULL
T_Berichte;ReportId;int;NULL
T_EAIFakturaPositionen;BestellDatum;datetime;NULL
T_EAIFakturaPositionen;BestellMenge;float;NULL
T_EAIFakturaPositionen;BestellMengeVPK;float;NULL
T_EAIJournal;BestellVorschlagRevision;int;NULL
T_EAIJournal;eReporting_IdWerk;int;NULL
T_EAIJournal;IdBestellVorschlag;int;NULL
T_EAIJournalEx;eReporting_IdWerk;int;NULL
T_EAIJournalPosition;BestellDatum;datetime;NULL
T_EAIJournalPosition;BestellungDatum;datetime;NULL
T_EAIJournalPosition;BestellungNummer;nvarchar;50
T_EAIJournalPosition;BestellungPositionNr;int;NULL
T_EAIJournalPosition;BestellVorschlagBez;nvarchar;50
T_EAIJournalPosition;BestellVorschlagDatum;datetime;NULL
T_EAIJournalPosition;IdBestellung;int;NULL
T_EAIJournalPosition;IdBestellungPosition;int;NULL
T_EAIJournalPosition;IdBestellVorschlag;int;NULL
T_EAIJournalPosition;IdBestellVorschlagPosition;int;NULL
T_EAIJournalPosition;IdJournalBestellPosition;int;NULL
T_EAIJournalPosition;ReferenzBestellungDatum;datetime;NULL
T_EAIJournalPosition;ReferenzBestellungNummer;nvarchar;50
T_EAIJournalPosition;ReferenzBestellungPosition;nvarchar;50
T_EAIJournalWarenPosition;AnzahlAVProHEBestellt;int;NULL
T_EAIJournalWarenPosition;AnzahlAVProVpkBestellt;int;NULL
T_EAIJournalWarenPosition;BestellMenge;float;NULL
T_EAIJournalWarenPosition;BestellMengeHE;int;NULL
T_EAIJournalWarenPosition;BestellMengeTE;int;NULL
T_EAIJournalWarenPosition;BestellMengeVPK;float;NULL
T_EAIJournalWarenPosition;HandelsEinheitBestelltBez;nvarchar;100
T_EAIJournalWarenPosition;HandelsEinheitBestelltTyp;int;NULL
T_EAIJournalWarenPosition;HauptmaterialBestelltBez;nvarchar;50
T_EAIJournalWarenPosition;IdHandelsEinheitBestellt;int;NULL
T_EAIJournalWarenPosition;IdHauptmaterialBestellt;int;NULL
T_EAIJournalWarenPosition;IdTransportEinheitBestellt;int;NULL
T_EAIJournalWarenPosition;IdVpkVorschriftBestellt;int;NULL
T_EAIJournalWarenPosition;TransportEinheitBestelltBez;nvarchar;100
T_EAIJournalWarenPosition;TransportEinheitBestelltTyp;int;NULL
T_EAIJournalWarenPosition;VpkVorschriftBestelltBez;nvarchar;100
T_EAIMandanten;eReporting_IdWerk;int;NULL
T_EDIDokumentPositionen;BestellDatum;datetime;NULL
T_EDIDokumentPositionen;BestellNr;nvarchar;50
T_EtikettenDefault;Bestellnummer;nvarchar;50
T_EtikettenDruckJobs;Bestellnummer;nvarchar;50
T_EtikettenGedruckt;Bestellnummer;nvarchar;50
T_EtikettenVerworfen;Bestellnummer;nvarchar;50
T_IncomingGoodCustomerReturns;ComplaintPositionId;uniqueidentifier;NULL
T_InhouseLieferungen;JournalPositionGuid;uniqueidentifier;NULL
T_Maschinen_ProdPlanungen;Bestellnummer;nvarchar;50
T_ProductionFigures;CompoundId;int;NULL
T_ProduktionsRueckmeldungDaten;ProductionReport_ProductionReportId;int;NULL
T_ProduktionsRueckmeldungDatenDetail;ProductionReportData_ProductionReportDataId;int;NULL
T_Stillstandsereignis;ProductionReport_ProductionReportId;int;NULL
T_tmpBudget_eMis_Positionen;bpos_artikel_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_blaskopf_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_farbe1_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_farbe1_lief_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_farbe2_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_farbe2_lief_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_farbe3_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_farbe3_lief_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_IDwerkzeug;int;NULL
T_tmpBudget_eMis_Positionen;bpos_karton_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_kunde_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_maschtypbudget_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_material1_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_material1_lief_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_material2_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_material2_lief_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_material3_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_material3_lief_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_material4_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_material4_lief_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_material5_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_material5_lief_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_material6_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_material6_lief_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_palette_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_polysack_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_stretch_id;int;NULL
T_tmpBudget_eMis_Positionen;bpos_zlage_id;int;NULL
T_Wareneingaenge;BestellPositionStatus;int;NULL
T_Wareneingaenge;IdBestellPosition;int;NULL
T_Wareneingaenge;IdBestellung;int;NULL
T_Wareneingaenge;IdJournalBestellPosition;int;NULL
V_AuftragsPositionsSummen;Bestelldatum;datetime;NULL
V_AuftragsPositionsSummen;BestellMenge;float;NULL
V_AuftragsPositionsSummen;BestellMengeVPK;float;NULL
V_Blaskopf_CENTRAL;IdeReporting_WerkId;int;NULL
V_EAIJournalPositionHeader;BestellDatum;datetime;NULL
V_EAIJournalPositionHeader;IdJournalBestellPosition;int;NULL
V_EAIJournalPositionSummary;BestellDatum;datetime;NULL
V_EAIJournalPositionSummary;BestellungDatum;datetime;NULL
V_EAIJournalPositionSummary;BestellungNummer;nvarchar;50
V_EAIJournalPositionSummary;eReporting_IdWerk;int;NULL
V_EAIJournalPositionSummary;IdBestellung;int;NULL
V_EAIJournalPositionSummary;IdBestellungPosition;int;NULL
V_EAIJournalPositionSummary;IdBestellVorschlag;int;NULL
V_EAIJournalPositionSummary;IdBestellVorschlagPosition;int;NULL
V_EAIJournalPositionSummary;IdJournalBestellPosition;int;NULL
V_EDIDokumentPositionen;BestellDatum;datetime;NULL
V_EDIDokumentPositionen;BestellNr;nvarchar;50
V_EDIPositionDetails;BestellDatum;datetime;NULL
V_EDIPositionDetails;BestellNr;nvarchar;50
V_EDIPositionDetails;EDIDokumentPositionenValidation;nvarchar;1000
V_eMIS_EAIJournalPositionSummary;BestellDatum_eMIS;datetime;NULL
V_eMIS_EAIJournalPositionSummary;BestellungDatum_eMIS;int;NULL
V_eMIS_EAIJournalPositionSummary;BestellungNummer_eMIS;int;NULL
V_eMIS_EAIJournalPositionSummary;eReporting_IdWerk_eMIS;int;NULL
V_eMIS_EAIJournalPositionSummary;IdBestellung_eMIS;int;NULL
V_eMIS_EAIJournalPositionSummary;IdJournalBestellPosition_eMIS;int;NULL
V_EtikettenGedruckt;Bestellnummer;nvarchar;50
V_EtikettenVerworfen;Bestellnummer;nvarchar;50
V_HistoryVK_AktuelleUndZukuenftigePreise_BASIS;RezPosIdArtikelvarianten;int;NULL
V_HistoryVK_AktuelleUndZukuenftigePreise_BASIS;RezPosIdRez;int;NULL
V_HistoryVK_BASIS;RezPosIdArtikelvarianten;int;NULL
V_HistoryVK_BASIS;RezPosIdRez;int;NULL
V_HistoryVK_Hauptkunden_BASIS;RezPosIdArtikelvarianten;int;NULL
V_HistoryVK_Hauptkunden_BASIS;RezPosIdRez;int;NULL
V_HistoryVK_HauptmaterialTyp_BASIS;RezPosIdArtikelvarianten;int;NULL
V_HistoryVK_HauptmaterialTyp_BASIS;RezPosIdArtikelvariantenTyp;int;NULL
V_HistoryVK_HauptmaterialTyp_BASIS;RezPosIdRez;int;NULL
V_HistoryVK_HauptmaterialTyp_BASIS;RezPosIdRezPos;int;NULL
V_HistoryVK_HauptmaterialTypGruppiert_BASIS;RezPosIdArtikelvarianten;int;NULL
V_HistoryVK_HauptmaterialTypGruppiert_BASIS;RezPosIdArtikelvariantenTyp;int;NULL
V_HistoryVK_HauptmaterialTypGruppiert_BASIS;RezPosIdRez;int;NULL
V_HistoryVK_HauptmaterialTypGruppiert_BASIS;RezPosIdRezPos;int;NULL
V_HistoryVK_Hauptverpackung_BASIS;VpkPosIdArtikelvarianten;int;NULL
V_IncomingGoodCustomerReturns;ComplaintPositionId;uniqueidentifier;NULL
V_InhouseLieferungen;JournalPositionGuid;uniqueidentifier;NULL
V_LieferscheinPositionen;BestellDatum;datetime;NULL
V_LieferscheinPositionen;BestellMenge;float;NULL
V_LieferscheinPositionen;BestellMengeVPK;float;NULL
V_MachineProductionLotAssignment;Bestellnummer;nvarchar;50
V_MaintenanceMessdatenStillstaende;ProductionReport_ProductionReportId;int;NULL
V_Maschinen_CENTRAL;IdeReporting_WerkId;int;NULL
V_Maschinen_ProdPlanungen;Bestellnummer;nvarchar;50
v_MD_purchase_price_list;ID purchase price;int;NULL
v_MD_purchase_price_list;purchase price;float;NULL
V_MES_ArticleVariant;Component_Id;int;NULL
V_MES_ArticleVariant;Purchase_Id;int;NULL
V_MES_Compounds;Compound_ID;int;NULL
V_MES_Compounds;CompoundPos_ID;int;NULL
V_MES_ProductionLots;Compound_Id;int;NULL
V_ProductionFigures;CompoundId;int;NULL
V_ProductionReportData;ProductionReport_ProductionReportId;int;NULL
V_ProduktionsRueckmeldungDaten;ProductionReport_ProductionReportId;int;NULL
V_TrackerEtikettenVerworfen;Bestellnummer;nvarchar;50
V_TrackerLieferscheinLieferPositionen;BestellDatum;datetime;NULL
V_Wareneingaenge;BestellPositionStatus;int;NULL
V_Wareneingaenge;IdBestellPosition;int;NULL
V_Wareneingaenge;IdBestellung;int;NULL
V_Wareneingaenge;IdJournalBestellPosition;int;NULL

(412 rows affected)
TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH
----------;-----------;---------;------------------------
syncobj_0x3034303432433431;AbrufNr;nvarchar;100
syncobj_0x3034303432433431;IdEAIKundenAbrufBestaetigungen;int;NULL
syncobj_0x3034303432433431;KundeAbrufNr;nvarchar;100
syncobj_0x3039373443443136;IdAuftragsAbruf;int;NULL
syncobj_0x3041384543433538;Abrufnummer;nvarchar;50
syncobj_0x3041384543433538;IdAbruf;int;NULL
syncobj_0x3041384543433538;IdAuftragsAbruf;int;NULL
syncobj_0x3042464142373036;RestAbrufMenge;float;NULL
syncobj_0x3042464142373036;RestAbrufMengeVPK;float;NULL
syncobj_0x3043333631393836;AbrufStatus;int;NULL
syncobj_0x3043333631393836;IdAbruf;int;NULL
syncobj_0x3045433141433846;AbrufAbdeckung;float;NULL
syncobj_0x3045433141433846;AbrufBemerkung;nvarchar;250
syncobj_0x3045433141433846;AbrufDatum;datetime;NULL
syncobj_0x3045433141433846;AbrufLadeDatum;datetime;NULL
syncobj_0x3045433141433846;AbrufLieferStatus;int;NULL
syncobj_0x3045433141433846;AbrufLiefertermin;datetime;NULL
syncobj_0x3045433141433846;AbrufMenge;float;NULL
syncobj_0x3045433141433846;AbrufMengeVPK;float;NULL
syncobj_0x3045433141433846;AbrufNummer;nvarchar;50
syncobj_0x3045433141433846;AbrufStatus;int;NULL
syncobj_0x3045433141433846;EdiAbrufDatum;datetime;NULL
syncobj_0x3045433141433846;EdiAbrufLadeDatum;datetime;NULL
syncobj_0x3045433141433846;EdiAbrufLiefertermin;datetime;NULL
syncobj_0x3045433141433846;EdiAbrufMenge;float;NULL
syncobj_0x3045433141433846;EdiAbrufMengeVPK;float;NULL
syncobj_0x3045433141433846;IdAuftragsAbruf;int;NULL
syncobj_0x3133324534443536;IdAuftragsAbruf;int;NULL
syncobj_0x3134423035313534;RestAbrufMenge;float;NULL
syncobj_0x3134423035313534;RestAbrufMengeVPK;float;NULL
syncobj_0x3231304545354137;AuftragsAbrufDatum;datetime;NULL
syncobj_0x3231304545354137;AuftragsAbrufNummer;nvarchar;50
syncobj_0x3231304545354137;IdAuftragsAbruf;int;NULL
syncobj_0x3235343336373536;EdiAbrufLiefertermin;datetime;NULL
syncobj_0x3235343336373536;EdiAbrufMenge;float;NULL
syncobj_0x3235343336373536;EdiAbrufMengeVPK;float;NULL
syncobj_0x3235343336373536;IdAuftragsAbruf;int;NULL
syncobj_0x3235343336373536;IdEAIKundenAbrufe;int;NULL
syncobj_0x3235343336373536;IdKundenAbrufe;int;NULL
syncobj_0x3235343336373536;KundeAbrufNr;nvarchar;100
syncobj_0x3244313238373841;AbrufStatus;int;NULL
syncobj_0x3244313238373841;IdAbruf;int;NULL
syncobj_0x3336303443434641;Abrufnummer;nvarchar;50
